ano,codigo_municipio,lista_id,votos_nominais_validos_lista,votos_legenda_validos_lista,votos_validos_lista,partidos_na_lista,votos_validos_municipio,fracao_votos_lista
2020,87297,PARTIDO:PODE,757,13,770,1,38126,0.020196191575302943
2020,87297,PARTIDO:PP,13128,868,13996,1,38126,0.3670985679064156
2020,87297,PARTIDO:PSB,0,0,0,1,38126,0.0
2020,87297,PARTIDO:PSDB,6244,66,6310,1,38126,0.16550385563657347
2020,87297,PARTIDO:PSL,125,32,157,1,38126,0.004117924775743587
2020,87297,PARTIDO:PT,3282,149,3431,1,38126,0.08999108220112259
2020,87300,PARTIDO:MDB,539,29,568,1,1673,0.33950986252241483
2020,87300,PARTIDO:PP,373,20,393,1,1673,0.2349073520621638
2020,87300,PARTIDO:PSB,571,7,578,1,1673,0.34548714883442916
2020,87300,PARTIDO:PT,132,2,134,1,1673,0.08009563658099222
2020,87319,PARTIDO:DEM,247,6,253,1,4351,0.05814755228683061
2020,87319,PARTIDO:MDB,356,10,366,1,4351,0.08411859342679844
2020,87319,PARTIDO:PDT,883,125,1008,1,4351,0.2316708802574121
2020,87319,PARTIDO:PP,1528,103,1631,1,4351,0.3748563548609515
2020,87319,PARTIDO:PSB,202,1,203,1,4351,0.04665594116295105
2020,87319,PARTIDO:PT,343,11,354,1,4351,0.08136060675706734
2020,87319,PARTIDO:PTB,528,8,536,1,4351,0.12319007124798897
2020,87327,PARTIDO:MDB,612,34,646,1,2808,0.23005698005698005
2020,87327,PARTIDO:PDT,928,44,972,1,2808,0.34615384615384615
2020,87327,PARTIDO:PP,547,4,551,1,2808,0.1962250712250712
2020,87327,PARTIDO:REPUBLICANOS,627,12,639,1,2808,0.22756410256410256
2020,87335,PARTIDO:MDB,732,17,749,1,3798,0.19720905739863087
2020,87335,PARTIDO:PDT,406,26,432,1,3798,0.11374407582938388
2020,87335,PARTIDO:PP,1540,118,1658,1,3798,0.4365455502896261
2020,87335,PARTIDO:PSB,458,58,516,1,3798,0.1358609794628752
2020,87335,PARTIDO:PT,425,18,443,1,3798,0.11664033701948394
2020,87343,PARTIDO:MDB,372,12,384,1,4246,0.09043805934997645
2020,87343,PARTIDO:PDT,1141,73,1214,1,4246,0.28591615638247764
2020,87343,PARTIDO:PP,674,85,759,1,4246,0.17875647668393782
2020,87343,PARTIDO:PSDB,151,11,162,1,4246,0.038153556288271315
2020,87343,PARTIDO:PT,630,30,660,1,4246,0.15544041450777202
2020,87343,PARTIDO:PTB,1051,16,1067,1,4246,0.25129533678756477
2020,87351,PARTIDO:MDB,1690,77,1767,1,4071,0.4340456890198968
2020,87351,PARTIDO:PP,1364,37,1401,1,4071,0.344141488577745
2020,87351,PARTIDO:PT,203,14,217,1,4071,0.05330385654630312
2020,87351,PARTIDO:PTB,632,54,686,1,4071,0.16850896585605502
2020,87360,PARTIDO:MDB,138,12,150,1,3601,0.04165509580672035
2020,87360,PARTIDO:PDT,507,15,522,1,3601,0.14495973340738683
2020,87360,PARTIDO:PSB,222,1,223,1,3601,0.0619272424326576
2020,87360,PARTIDO:PSD,1020,37,1057,1,3601,0.29352957511802275
2020,87360,PARTIDO:PSDB,295,6,301,1,3601,0.08358789225215218
2020,87360,PARTIDO:PT,119,5,124,1,3601,0.03443487920022216
2020,87360,PARTIDO:PTB,1162,62,1224,1,3601,0.3399055817828381
2020,87378,PARTIDO:MDB,10237,566,10803,1,23600,0.4577542372881356
2020,87378,PARTIDO:PDT,429,34,463,1,23600,0.01961864406779661
2020,87378,PARTIDO:PP,6574,352,6926,1,23600,0.29347457627118645
2020,87378,PARTIDO:PSB,4705,46,4751,1,23600,0.2013135593220339
2020,87378,PARTIDO:PSDB,613,44,657,1,23600,0.02783898305084746
2020,87386,PARTIDO:MDB,354,46,400,1,3212,0.12453300124533001
2020,87386,PARTIDO:PDT,1059,24,1083,1,3212,0.337173100871731
2020,87386,PARTIDO:PP,1364,70,1434,1,3212,0.4464508094645081
2020,87386,PARTIDO:PT,287,8,295,1,3212,0.09184308841843089
2020,87394,PARTIDO:MDB,944,56,1000,1,3369,0.2968239833778569
2020,87394,PARTIDO:PDT,288,12,300,1,3369,0.08904719501335707
2020,87394,PARTIDO:PP,409,12,421,1,3369,0.12496289700207777
2020,87394,PARTIDO:PT,987,68,1055,1,3369,0.31314930246363903
2020,87394,PARTIDO:PTB,584,9,593,1,3369,0.17601662214306915
2020,87408,PARTIDO:MDB,585,48,633,1,3335,0.18980509745127436
2020,87408,PARTIDO:PDT,1520,60,1580,1,3335,0.4737631184407796
2020,87408,PARTIDO:PL,873,14,887,1,3335,0.26596701649175414
2020,87408,PARTIDO:PT,226,9,235,1,3335,0.0704647676161919
2020,87416,PARTIDO:MDB,521,20,541,1,2027,0.2668968919585594
2020,87416,PARTIDO:PDT,817,16,833,1,2027,0.41095214602861374
2020,87416,PARTIDO:PT,363,7,370,1,2027,0.18253576714356193
2020,87416,PARTIDO:REPUBLICANOS,258,25,283,1,2027,0.13961519486926494
2020,87424,PARTIDO:PC do B,305,1,306,1,2932,0.1043656207366985
2020,87424,PARTIDO:PDT,42,9,51,1,2932,0.017394270122783082
2020,87424,PARTIDO:PP,432,35,467,1,2932,0.15927694406548432
2020,87424,PARTIDO:PSB,426,31,457,1,2932,0.1558663028649386
2020,87424,PARTIDO:PSDB,35,5,40,1,2932,0.013642564802182811
2020,87424,PARTIDO:PT,1144,41,1185,1,2932,0.40416098226466574
2020,87424,PARTIDO:PTB,411,15,426,1,2932,0.14529331514324692
2020,87432,PARTIDO:MDB,449,62,511,1,3218,0.15879428216283406
2020,87432,PARTIDO:PP,1752,68,1820,1,3218,0.5655686761963953
2020,87432,PARTIDO:PSDB,213,4,217,1,3218,0.06743318831572405
2020,87432,PARTIDO:PT,239,12,251,1,3218,0.07799875699192045
2020,87432,PARTIDO:PTB,414,5,419,1,3218,0.13020509633312616
2020,87440,PARTIDO:MDB,697,21,718,1,1682,0.4268727705112961
2020,87440,PARTIDO:PL,62,6,68,1,1682,0.04042806183115339
2020,87440,PARTIDO:PP,385,13,398,1,1682,0.23662306777645659
2020,87440,PARTIDO:PT,325,27,352,1,1682,0.20927467300832342
2020,87440,PARTIDO:REPUBLICANOS,128,18,146,1,1682,0.08680142687277051
2020,87459,PARTIDO:MDB,1171,83,1254,1,3534,0.3548387096774194
2020,87459,PARTIDO:PDT,166,13,179,1,3534,0.05065082059988681
2020,87459,PARTIDO:PP,896,58,954,1,3534,0.2699490662139219
2020,87459,PARTIDO:PSDB,157,2,159,1,3534,0.04499151103565365
2020,87459,PARTIDO:PSL,197,4,201,1,3534,0.056876061120543296
2020,87459,PARTIDO:PT,753,34,787,1,3534,0.22269383135257498
2020,87467,PARTIDO:MDB,496,10,506,1,1979,0.2556846892369884
2020,87467,PARTIDO:PDT,378,15,393,1,1979,0.19858514401212735
2020,87467,PARTIDO:PL,181,0,181,1,1979,0.09146033350176858
2020,87467,PARTIDO:PP,592,37,629,1,1979,0.3178372915613946
2020,87467,PARTIDO:PTB,247,23,270,1,1979,0.13643254168772107
2020,87475,PARTIDO:MDB,1063,26,1089,1,3614,0.30132816823464303
2020,87475,PARTIDO:PDT,380,15,395,1,3614,0.10929717764250138
2020,87475,PARTIDO:PL,100,1,101,1,3614,0.027946873270614278
2020,87475,PARTIDO:PP,287,21,308,1,3614,0.08522412838959602
2020,87475,PARTIDO:PSB,73,9,82,1,3614,0.022689540675152185
2020,87475,PARTIDO:PSD,173,5,178,1,3614,0.04925290536801328
2020,87475,PARTIDO:PT,495,76,571,1,3614,0.15799667957941338
2020,87475,PARTIDO:PTB,827,63,890,1,3614,0.24626452684006642
2020,87483,PARTIDO:MDB,712,33,745,1,1459,0.5106237148732008
2020,87483,PARTIDO:PDT,179,8,187,1,1459,0.1281699794379712
2020,87483,PARTIDO:PT,277,7,284,1,1459,0.19465387251542152
2020,87483,PARTIDO:PTB,238,5,243,1,1459,0.16655243317340646
2020,87491,PARTIDO:MDB,3614,74,3688,1,31589,0.11674950140871823
2020,87491,PARTIDO:PDT,3584,169,3753,1,31589,0.11880717971445756
2020,87491,PARTIDO:PL,1701,39,1740,1,31589,0.05508246541517617
2020,87491,PARTIDO:PP,5701,367,6068,1,31589,0.19209218398809713
2020,87491,PARTIDO:PSB,3777,54,3831,1,31589,0.12127639368134477
2020,87491,PARTIDO:PSDB,1718,59,1777,1,31589,0.05625375921998164
2020,87491,PARTIDO:PT,1797,155,1952,1,31589,0.061793662350818325
2020,87491,PARTIDO:PTB,3761,353,4114,1,31589,0.13023520845864067
2020,87491,PARTIDO:REPUBLICANOS,4381,285,4666,1,31589,0.14770964576276552
2020,87505,PARTIDO:MDB,914,24,938,1,2239,0.41893702545779365
2020,87505,PARTIDO:PDT,599,17,616,1,2239,0.2751228226887003
2020,87505,PARTIDO:PSDB,491,35,526,1,2239,0.2349263063867798
2020,87505,PARTIDO:REPUBLICANOS,154,5,159,1,2239,0.07101384546672622
2020,87513,PARTIDO:MDB,937,94,1031,1,6951,0.14832398216084017
2020,87513,PARTIDO:PDT,1558,36,1594,1,6951,0.22931952237088188
2020,87513,PARTIDO:PL,29,2,31,1,6951,0.004459789958279384
2020,87513,PARTIDO:PP,2452,160,2612,1,6951,0.37577327003308875
2020,87513,PARTIDO:PSDB,1596,34,1630,1,6951,0.23449863329017406
2020,87513,PARTIDO:PSL,46,7,53,1,6951,0.0076248021867357215
2020,87521,PARTIDO:DEM,435,22,457,1,2140,0.21355140186915889
2020,87521,PARTIDO:MDB,357,6,363,1,2140,0.16962616822429907
2020,87521,PARTIDO:PODE,315,4,319,1,2140,0.14906542056074767
2020,87521,PARTIDO:PP,967,34,1001,1,2140,0.4677570093457944
2020,87530,PARTIDO:MDB,1292,72,1364,1,3396,0.4016489988221437
2020,87530,PARTIDO:PL,172,16,188,1,3396,0.05535924617196702
2020,87530,PARTIDO:PP,547,13,560,1,3396,0.16489988221436985
2020,87530,PARTIDO:PSD,414,7,421,1,3396,0.1239693757361602
2020,87530,PARTIDO:PSDB,816,47,863,1,3396,0.2541224970553592
2020,87548,PARTIDO:PC do B,186,1,187,1,2528,0.07397151898734178
2020,87548,PARTIDO:PDT,433,17,450,1,2528,0.17800632911392406
2020,87548,PARTIDO:PP,1229,62,1291,1,2528,0.5106803797468354
2020,87548,PARTIDO:PT,554,46,600,1,2528,0.23734177215189872
2020,87556,PARTIDO:DEM,4745,170,4915,1,10397,0.4727325189958642
2020,87556,PARTIDO:MDB,1422,83,1505,1,10397,0.14475329421948638
2020,87556,PARTIDO:PDT,865,94,959,1,10397,0.09223814561892854
2020,87556,PARTIDO:PP,2946,72,3018,1,10397,0.29027604116572087
2020,87564,PARTIDO:PDT,496,22,518,1,2005,0.25835411471321695
2020,87564,PARTIDO:PL,221,1,222,1,2005,0.11072319201995012
2020,87564,PARTIDO:PP,327,11,338,1,2005,0.1685785536159601
2020,87564,PARTIDO:PT,641,40,681,1,2005,0.3396508728179551
2020,87564,PARTIDO:PTB,241,5,246,1,2005,0.1226932668329177
2020,87572,PARTIDO:PDT,2509,212,2721,1,7615,0.3573210768220617
2020,87572,PARTIDO:PL,524,16,540,1,7615,0.07091267235718976
2020,87572,PARTIDO:PP,2949,204,3153,1,7615,0.41405121470781353
2020,87572,PARTIDO:PT,713,19,732,1,7615,0.09612606697307945
2020,87572,PARTIDO:REPUBLICANOS,456,13,469,1,7615,0.06158896913985555
2020,87580,PARTIDO:MDB,589,5,594,1,2415,0.24596273291925466
2020,87580,PARTIDO:PDT,194,30,224,1,2415,0.0927536231884058
2020,87580,PARTIDO:PP,709,35,744,1,2415,0.30807453416149067
2020,87580,PARTIDO:PSB,376,11,387,1,2415,0.16024844720496895
2020,87580,PARTIDO:PT,460,6,466,1,2415,0.19296066252587993
2020,87599,PARTIDO:DEM,1202,58,1260,1,3286,0.38344491783323187
2020,87599,PARTIDO:MDB,1117,52,1169,1,3286,0.3557516737674985
2020,87599,PARTIDO:PSD,335,11,346,1,3286,0.10529519172245892
2020,87599,PARTIDO:PSDB,351,8,359,1,3286,0.10925136944613512
2020,87599,PARTIDO:PTB,149,3,152,1,3286,0.04625684723067559
2020,87602,PARTIDO:MDB,2633,93,2726,1,4503,0.6053741949811237
2020,87602,PARTIDO:PP,872,19,891,1,4503,0.19786808794137242
2020,87602,PARTIDO:PTB,809,77,886,1,4503,0.1967577170775039
2020,87610,PARTIDO:MDB,2930,96,3026,1,6148,0.49219258295380613
2020,87610,PARTIDO:PDT,1617,22,1639,1,6148,0.266590761223162
2020,87610,PARTIDO:PP,1381,102,1483,1,6148,0.24121665582303187
2020,87629,PARTIDO:MDB,751,42,793,1,1499,0.5290193462308206
2020,87629,PARTIDO:PTB,669,37,706,1,1499,0.47098065376917947
2020,87637,PARTIDO:MDB,290,34,324,1,2481,0.13059250302297462
2020,87637,PARTIDO:PDT,721,32,753,1,2481,0.30350665054413545
2020,87637,PARTIDO:PP,1369,35,1404,1,2481,0.56590084643289
2020,87645,PARTIDO:MDB,291,5,296,1,1719,0.17219313554392088
2020,87645,PARTIDO:PDT,268,21,289,1,1719,0.16812100058173357
2020,87645,PARTIDO:PP,309,11,320,1,1719,0.18615474112856312
2020,87645,PARTIDO:PSB,415,31,446,1,1719,0.25945317044793487
2020,87645,PARTIDO:PT,361,7,368,1,1719,0.2140779522978476
2020,87653,PARTIDO:MDB,1946,78,2024,1,4422,0.4577114427860697
2020,87653,PARTIDO:PP,1473,21,1494,1,4422,0.3378561736770692
2020,87653,PARTIDO:PSB,546,33,579,1,4422,0.1309362279511533
2020,87653,PARTIDO:PT,317,8,325,1,4422,0.07349615558570782
2020,87661,PARTIDO:DEM,284,2,286,1,1868,0.15310492505353318
2020,87661,PARTIDO:MDB,311,2,313,1,1868,0.16755888650963596
2020,87661,PARTIDO:PDT,631,30,661,1,1868,0.3538543897216274
2020,87661,PARTIDO:PP,144,5,149,1,1868,0.07976445396145611
2020,87661,PARTIDO:PTB,319,24,343,1,1868,0.1836188436830835
2020,87661,PARTIDO:REPUBLICANOS,107,9,116,1,1868,0.06209850107066381
2020,87670,PARTIDO:MDB,2457,39,2496,1,12140,0.20560131795716638
2020,87670,PARTIDO:PATRIOTA,880,57,937,1,12140,0.0771828665568369
2020,87670,PARTIDO:PDT,1195,128,1323,1,12140,0.10897858319604613
2020,87670,PARTIDO:PP,1740,45,1785,1,12140,0.1470345963756178
2020,87670,PARTIDO:PSB,1536,23,1559,1,12140,0.12841845140032948
2020,87670,PARTIDO:PSDB,2229,220,2449,1,12140,0.2017298187808896
2020,87670,PARTIDO:REPUBLICANOS,1517,74,1591,1,12140,0.1310543657331137
2020,87688,PARTIDO:CIDADANIA,90,6,96,1,2009,0.047784967645594825
2020,87688,PARTIDO:MDB,675,27,702,1,2009,0.34942757590841217
2020,87688,PARTIDO:PL,317,31,348,1,2009,0.17322050771528125
2020,87688,PARTIDO:PP,303,11,314,1,2009,0.1562966650074664
2020,87688,PARTIDO:PT,386,7,393,1,2009,0.19561971129915381
2020,87688,PARTIDO:PTB,151,5,156,1,2009,0.07765057242409158
2020,87696,PARTIDO:DEM,1684,21,1705,1,14539,0.11727078891257996
2020,87696,PARTIDO:MDB,3428,239,3667,1,14539,0.25221817181374234
2020,87696,PARTIDO:PDT,626,34,660,1,14539,0.04539514409519224
2020,87696,PARTIDO:PP,391,28,419,1,14539,0.02881903844831144
2020,87696,PARTIDO:PSB,1137,15,1152,1,14539,0.07923516060251737
2020,87696,PARTIDO:PSD,2177,41,2218,1,14539,0.15255519636838846
2020,87696,PARTIDO:PSL,1607,143,1750,1,14539,0.1203659123736158
2020,87696,PARTIDO:PT,651,32,683,1,14539,0.04697709608638834
2020,87696,PARTIDO:PTB,1776,104,1880,1,14539,0.12930738014994153
2020,87696,PARTIDO:PV,391,14,405,1,14539,0.027856111149322512
2020,87700,PARTIDO:MDB,1269,40,1309,1,1979,0.6614451743304699
2020,87700,PARTIDO:PP,646,24,670,1,1979,0.33855482566953005
2020,87718,PARTIDO:CIDADANIA,229,54,283,1,110920,0.002551388388027407
2020,87718,PARTIDO:DEM,474,52,526,1,110920,0.0047421565091958166
2020,87718,PARTIDO:MDB,12409,343,12752,1,110920,0.1149657410746484
2020,87718,PARTIDO:PATRIOTA,461,21,482,1,110920,0.004345474215650919
2020,87718,PARTIDO:PC do B,1084,37,1121,1,110920,0.010106382978723405
2020,87718,PARTIDO:PDT,10938,528,11466,1,110920,0.10337179949513163
2020,87718,PARTIDO:PL,2415,49,2464,1,110920,0.022214208438514245
2020,87718,PARTIDO:PP,12668,966,13634,1,110920,0.12291741795888929
2020,87718,PARTIDO:PRTB,3805,41,3846,1,110920,0.03467363865849261
2020,87718,PARTIDO:PSB,3264,67,3331,1,110920,0.030030652722683016
2020,87718,PARTIDO:PSC,470,32,502,1,110920,0.004525784349080418
2020,87718,PARTIDO:PSDB,19118,1999,21117,1,110920,0.19038045438153625
2020,87718,PARTIDO:PSL,3316,88,3404,1,110920,0.030688784709700684
2020,87718,PARTIDO:PSOL,2673,130,2803,1,110920,0.025270465200144247
2020,87718,PARTIDO:PT,8669,1450,10119,1,110920,0.09122791200865489
2020,87718,PARTIDO:PTB,14040,274,14314,1,110920,0.12904796249549225
2020,87718,PARTIDO:REPUBLICANOS,7583,1173,8756,1,110920,0.07893977641543455
2020,87726,PARTIDO:MDB,713,16,729,1,2440,0.2987704918032787
2020,87726,PARTIDO:PP,356,10,366,1,2440,0.15
2020,87726,PARTIDO:PSB,708,56,764,1,2440,0.31311475409836065
2020,87726,PARTIDO:PSDB,234,3,237,1,2440,0.0971311475409836
2020,87726,PARTIDO:PT,340,4,344,1,2440,0.14098360655737704
2020,87734,PARTIDO:MDB,8018,530,8548,1,24175,0.35358841778697003
2020,87734,PARTIDO:PDT,8099,233,8332,1,24175,0.3446535677352637
2020,87734,PARTIDO:PP,2729,339,3068,1,24175,0.1269079627714581
2020,87734,PARTIDO:PSB,87,20,107,1,24175,0.0044260599793174765
2020,87734,PARTIDO:PSC,343,8,351,1,24175,0.014519131334022752
2020,87734,PARTIDO:PSDB,1398,40,1438,1,24175,0.05948293691830403
2020,87734,PARTIDO:PSL,98,6,104,1,24175,0.0043019648397104445
2020,87734,PARTIDO:PSOL,248,5,253,1,24175,0.01046535677352637
2020,87734,PARTIDO:PT,1640,61,1701,1,24175,0.07036194415718718
2020,87734,PARTIDO:REPUBLICANOS,250,23,273,1,24175,0.011292657704239917
2020,87742,PARTIDO:MDB,726,41,767,1,2038,0.3763493621197252
2020,87742,PARTIDO:PDT,620,28,648,1,2038,0.3179587831207066
2020,87742,PARTIDO:PP,185,12,197,1,2038,0.09666339548577037
2020,87742,PARTIDO:PTB,419,7,426,1,2038,0.20902845927379785
2020,87750,PARTIDO:MDB,1084,70,1154,1,3453,0.3342021430640023
2020,87750,PARTIDO:PP,658,32,690,1,3453,0.1998262380538662
2020,87750,PARTIDO:PT,1526,83,1609,1,3453,0.46597161888213146
2020,87769,PARTIDO:PDT,281,34,315,1,2012,0.15656063618290258
2020,87769,PARTIDO:PL,921,58,979,1,2012,0.4865805168986084
2020,87769,PARTIDO:PP,506,11,517,1,2012,0.25695825049701787
2020,87769,PARTIDO:PT,200,1,201,1,2012,0.09990059642147117
2020,87777,PARTIDO:DEM,965,6,971,1,17926,0.054167131540778755
2020,87777,PARTIDO:PDT,3145,112,3257,1,17926,0.18169139796942987
2020,87777,PARTIDO:PL,317,103,420,1,17926,0.023429655249358472
2020,87777,PARTIDO:PP,3632,244,3876,1,17926,0.2162222470155082
2020,87777,PARTIDO:PSB,73,1,74,1,17926,0.00412808211536316
2020,87777,PARTIDO:PSD,1005,22,1027,1,17926,0.057291085574026554
2020,87777,PARTIDO:PSDB,953,30,983,1,17926,0.054836550262189
2020,87777,PARTIDO:PSL,1387,21,1408,1,17926,0.07854512997880174
2020,87777,PARTIDO:PT,5528,382,5910,1,17926,0.3296887202945442
2020,87785,PARTIDO:DEM,901,57,958,1,2660,0.3601503759398496
2020,87785,PARTIDO:PP,926,54,980,1,2660,0.3684210526315789
2020,87785,PARTIDO:PSB,174,10,184,1,2660,0.06917293233082707
2020,87785,PARTIDO:PSDB,268,10,278,1,2660,0.10451127819548872
2020,87785,PARTIDO:PT,252,8,260,1,2660,0.09774436090225563
2020,87793,PARTIDO:MDB,1015,31,1046,1,5121,0.20425698105838702
2020,87793,PARTIDO:PDT,1276,80,1356,1,5121,0.26479203280609254
2020,87793,PARTIDO:PP,967,67,1034,1,5121,0.2019136887326694
2020,87793,PARTIDO:PSB,308,27,335,1,5121,0.06541691075961727
2020,87793,PARTIDO:PT,752,15,767,1,5121,0.14977543448545205
2020,87793,PARTIDO:PTB,572,11,583,1,5121,0.11384495215778169
2020,87807,PARTIDO:MDB,1463,48,1511,1,2713,0.5569480280132695
2020,87807,PARTIDO:PSDB,262,7,269,1,2713,0.09915223000368596
2020,87807,PARTIDO:PT,175,22,197,1,2713,0.07261334316255068
2020,87807,PARTIDO:PTB,726,10,736,1,2713,0.27128639882049393
2020,87815,PARTIDO:DEM,2014,29,2043,1,23285,0.0877388876959416
2020,87815,PARTIDO:MDB,4815,323,5138,1,23285,0.22065707537041013
2020,87815,PARTIDO:PDT,2524,75,2599,1,23285,0.11161692076444063
2020,87815,PARTIDO:PL,1207,21,1228,1,23285,0.05273781404337556
2020,87815,PARTIDO:PP,3704,243,3947,1,23285,0.16950826712475842
2020,87815,PARTIDO:PSB,1415,23,1438,1,23285,0.06175649559802448
2020,87815,PARTIDO:PSC,869,17,886,1,23285,0.03805024694009019
2020,87815,PARTIDO:PSD,2231,15,2246,1,23285,0.09645694653210221
2020,87815,PARTIDO:PSL,208,3,211,1,23285,0.009061627657290102
2020,87815,PARTIDO:PT,1636,133,1769,1,23285,0.07597165557225682
2020,87815,PARTIDO:PTB,1154,20,1174,1,23285,0.050418724500751556
2020,87815,PARTIDO:REPUBLICANOS,590,16,606,1,23285,0.026025338200558298
2020,87823,PARTIDO:PDT,637,14,651,1,2317,0.2809667673716012
2020,87823,PARTIDO:PP,537,37,574,1,2317,0.24773413897280966
2020,87823,PARTIDO:PT,1056,36,1092,1,2317,0.47129909365558914
2020,87831,PARTIDO:MDB,2283,110,2393,1,5213,0.45904469595242664
2020,87831,PARTIDO:PP,2688,132,2820,1,5213,0.5409553040475734
2020,87840,PARTIDO:MDB,1191,50,1241,1,1896,0.6545358649789029
2020,87840,PARTIDO:PDT,449,6,455,1,1896,0.2399789029535865
2020,87840,PARTIDO:PSB,197,3,200,1,1896,0.10548523206751055
2020,87858,PARTIDO:CIDADANIA,3715,58,3773,1,99520,0.037911977491961416
2020,87858,PARTIDO:DEM,8821,112,8933,1,99520,0.08976085209003215
2020,87858,PARTIDO:MDB,6923,156,7079,1,99520,0.0711314308681672
2020,87858,PARTIDO:PC do B,2936,209,3145,1,99520,0.03160168810289389
2020,87858,PARTIDO:PDT,13386,935,14321,1,99520,0.1439007234726688
2020,87858,PARTIDO:PL,6767,98,6865,1,99520,0.06898110932475884
2020,87858,PARTIDO:PODE,124,30,154,1,99520,0.001547427652733119
2020,87858,PARTIDO:PP,6185,190,6375,1,99520,0.06405747588424437
2020,87858,PARTIDO:PSB,6674,1017,7691,1,99520,0.07728094855305466
2020,87858,PARTIDO:PSC,4513,310,4823,1,99520,0.048462620578778134
2020,87858,PARTIDO:PSD,4824,57,4881,1,99520,0.04904541800643087
2020,87858,PARTIDO:PSDB,4518,364,4882,1,99520,0.04905546623794212
2020,87858,PARTIDO:PSL,5032,62,5094,1,99520,0.051185691318327974
2020,87858,PARTIDO:PSOL,1392,72,1464,1,99520,0.014710610932475884
2020,87858,PARTIDO:PSTU,92,37,129,1,99520,0.0012962218649517686
2020,87858,PARTIDO:PT,4326,201,4527,1,99520,0.045488344051446944
2020,87858,PARTIDO:PTB,5793,101,5894,1,99520,0.05922427652733119
2020,87858,PARTIDO:PV,544,17,561,1,99520,0.005637057877813505
2020,87858,PARTIDO:REPUBLICANOS,4597,80,4677,1,99520,0.046995578778135046
2020,87858,PARTIDO:SOLIDARIEDADE,4207,45,4252,1,99520,0.04272508038585209
2020,87866,PARTIDO:MDB,307,4,311,1,2057,0.15119105493437043
2020,87866,PARTIDO:PDT,204,17,221,1,2057,0.10743801652892562
2020,87866,PARTIDO:PP,730,259,989,1,2057,0.48079727758872143
2020,87866,PARTIDO:PT,509,27,536,1,2057,0.2605736509479825
2020,87874,PARTIDO:MDB,1734,110,1844,1,5114,0.3605788032850997
2020,87874,PARTIDO:PDT,974,21,995,1,5114,0.19456394211967148
2020,87874,PARTIDO:PP,833,13,846,1,5114,0.16542823621431366
2020,87874,PARTIDO:PSDB,228,7,235,1,5114,0.04595228783730935
2020,87874,PARTIDO:PT,1092,102,1194,1,5114,0.2334767305436058
2020,87882,PARTIDO:MDB,1122,80,1202,1,3338,0.36009586578789693
2020,87882,PARTIDO:PDT,770,32,802,1,3338,0.2402636309167166
2020,87882,PARTIDO:PP,901,74,975,1,3338,0.2920910724985021
2020,87882,PARTIDO:PSDB,133,3,136,1,3338,0.04074295985620132
2020,87882,PARTIDO:PTB,221,2,223,1,3338,0.06680647094068304
2020,87890,PARTIDO:DEM,551,37,588,1,2615,0.2248565965583174
2020,87890,PARTIDO:MDB,1014,42,1056,1,2615,0.40382409177820267
2020,87890,PARTIDO:PDT,161,7,168,1,2615,0.06424474187380497
2020,87890,PARTIDO:PP,485,15,500,1,2615,0.19120458891013384
2020,87890,PARTIDO:PT,296,7,303,1,2615,0.1158699808795411
2020,87904,PARTIDO:MDB,538,30,568,1,1857,0.30586968228325256
2020,87904,PARTIDO:PDT,527,28,555,1,1857,0.2988691437802908
2020,87904,PARTIDO:PSB,546,6,552,1,1857,0.2972536348949919
2020,87904,PARTIDO:PSDB,177,5,182,1,1857,0.09800753904146473
2020,87912,PARTIDO:AVANTE,1892,34,1926,1,155371,0.012396135700999542
2020,87912,PARTIDO:CIDADANIA,6234,118,6352,1,155371,0.040882790224688006
2020,87912,PARTIDO:DEM,7198,261,7459,1,155371,0.04800767195937466
2020,87912,PARTIDO:MDB,3733,200,3933,1,155371,0.025313604211854208
2020,87912,PARTIDO:PATRIOTA,4091,76,4167,1,155371,0.02681967677365789
2020,87912,PARTIDO:PC do B,733,36,769,1,155371,0.004949443589859112
2020,87912,PARTIDO:PCB,395,43,438,1,155371,0.0028190588977350987
2020,87912,PARTIDO:PDT,10446,538,10984,1,155371,0.07069530349936604
2020,87912,PARTIDO:PL,4265,119,4384,1,155371,0.028216333807467287
2020,87912,PARTIDO:PODE,2135,89,2224,1,155371,0.014314125544664063
2020,87912,PARTIDO:PP,15354,1046,16400,1,155371,0.1055538034768393
2020,87912,PARTIDO:PSB,11578,584,12162,1,155371,0.07827715596861705
2020,87912,PARTIDO:PSD,12519,194,12713,1,155371,0.0818235063171377
2020,87912,PARTIDO:PSDB,21809,2904,24713,1,155371,0.1590579966660445
2020,87912,PARTIDO:PSL,126,36,162,1,155371,0.001042665619710242
2020,87912,PARTIDO:PSOL,11850,554,12404,1,155371,0.07983471819065334
2020,87912,PARTIDO:PT,9912,1295,11207,1,155371,0.07213057777834989
2020,87912,PARTIDO:PTB,17634,373,18007,1,155371,0.11589678897606374
2020,87912,PARTIDO:PV,389,23,412,1,155371,0.0026517175019791337
2020,87912,PARTIDO:REPUBLICANOS,4370,93,4463,1,155371,0.02872479420226426
2020,87912,PARTIDO:SOLIDARIEDADE,58,34,92,1,155371,0.0005921310926749522
2020,87920,PARTIDO:MDB,376,6,382,1,4431,0.08621078763258858
2020,87920,PARTIDO:PDT,1665,91,1756,1,4431,0.39629880388174227
2020,87920,PARTIDO:PL,21,4,25,1,4431,0.005642067253441661
2020,87920,PARTIDO:PP,1267,42,1309,1,4431,0.29541864139020535
