ano,codigo_municipio,SG_PARTIDO,lista_id,municipio_partido,votos_legenda_validos,votos_nominais_convertidos_legenda,total_votos_legenda_validos,votos_nominais_validos_partido,votos_validos_partido,partido_normalizado,fracao_votos_partido
2016,88455,PCB,PARTIDO:PCB,SANT ANA DO LIVRAMENTO,16,0,16,73,89,PCB,0.001800343885910792
2016,88455,PDT,COLIGACAO:210000000607,SANT ANA DO LIVRAMENTO,1022,0,1022,7352,8374,PDT,0.16939415393951654
2016,88455,PHS,COLIGACAO:210000000674,SANT ANA DO LIVRAMENTO,6,0,6,53,59,PHS,0.0011934863962779407
2016,88455,PMDB,COLIGACAO:210000001605,SANT ANA DO LIVRAMENTO,384,0,384,3550,3934,PMDB,0.07957924547385456
2016,88455,PP,PARTIDO:PP,SANT ANA DO LIVRAMENTO,185,0,185,5436,5621,PP,0.11370486497420855
2016,88455,PPS,COLIGACAO:210000001605,SANT ANA DO LIVRAMENTO,17,0,17,542,559,PPS,0.011307777890158794
2016,88455,PR,COLIGACAO:210000001605,SANT ANA DO LIVRAMENTO,13,0,13,170,183,PR,0.0037018306867603926
2016,88455,PRB,COLIGACAO:210000001084,SANT ANA DO LIVRAMENTO,50,0,50,2232,2282,PRB,0.04616162637807222
2016,88455,PROS,COLIGACAO:210000002577,SANT ANA DO LIVRAMENTO,32,0,32,1711,1743,PROS,0.035258420147668654
2016,88455,PSB,COLIGACAO:210000000674,SANT ANA DO LIVRAMENTO,80,0,80,3431,3511,PSB,0.07102255487003135
2016,88455,PSC,COLIGACAO:210000001084,SANT ANA DO LIVRAMENTO,18,0,18,719,737,PSC,0.014908465661980378
2016,88455,PSD,PARTIDO:PSD,SANT ANA DO LIVRAMENTO,246,0,246,2689,2935,PSD,0.05937089106908061
2016,88455,PSDB,COLIGACAO:210000001605,SANT ANA DO LIVRAMENTO,42,0,42,1578,1620,PSDB,0.03277030444017397
2016,88455,PT,PARTIDO:PT,SANT ANA DO LIVRAMENTO,734,0,734,8765,9499,PT,0.19215130980074846
2016,88455,PTB,COLIGACAO:210000001084,SANT ANA DO LIVRAMENTO,432,0,432,4694,5126,PTB,0.10369171639526652
2016,88455,REDE,COLIGACAO:210000000607,SANT ANA DO LIVRAMENTO,17,0,17,1582,1599,REDE,0.03234550419743097
2016,88455,SD,COLIGACAO:210000002577,SANT ANA DO LIVRAMENTO,14,0,14,549,563,SD,0.011388692222109842
2016,88463,PC do B,COLIGACAO:210000002176,DOM PEDRO DE ALCÂNTARA,0,0,0,93,93,PC DO B,0.04151785714285714
2016,88463,PDT,PARTIDO:PDT,DOM PEDRO DE ALCÂNTARA,31,0,31,649,680,PDT,0.30357142857142855
2016,88463,PMDB,PARTIDO:PMDB,DOM PEDRO DE ALCÂNTARA,25,0,25,519,544,PMDB,0.24285714285714285
2016,88463,PP,COLIGACAO:210000002176,DOM PEDRO DE ALCÂNTARA,6,0,6,286,292,PP,0.13035714285714287
2016,88463,PSB,COLIGACAO:210000002183,DOM PEDRO DE ALCÂNTARA,1,0,1,348,349,PSB,0.15580357142857143
2016,88463,PTB,COLIGACAO:210000002183,DOM PEDRO DE ALCÂNTARA,2,0,2,280,282,PTB,0.12589285714285714
2016,88471,DEM,COLIGACAO:210000002445,SANTA ROSA,16,0,16,50,66,DEM,0.0014743002658208055
2016,88471,PC do B,COLIGACAO:210000000822,SANTA ROSA,28,0,28,2694,2722,PC DO B,0.06080371702370049
2016,88471,PDT,COLIGACAO:210000000822,SANTA ROSA,187,0,187,4315,4502,PDT,0.1005651484352313
2016,88471,PHS,COLIGACAO:210000002422,SANTA ROSA,4,0,4,39,43,PHS,0.0009605289610650703
2016,88471,PMDB,COLIGACAO:210000002358,SANTA ROSA,131,0,131,6850,6981,PMDB,0.15594075993477338
2016,88471,PP,COLIGACAO:210000002422,SANTA ROSA,603,0,603,10843,11446,PP,0.25567940670583245
2016,88471,PPS,COLIGACAO:210000002445,SANTA ROSA,60,0,60,5289,5349,PPS,0.11948533517993165
2016,88471,PR,COLIGACAO:210000000822,SANTA ROSA,18,0,18,0,18,PR,0.0004020818906784015
2016,88471,PRB,COLIGACAO:210000000822,SANTA ROSA,16,0,16,161,177,PRB,0.003953805258337615
2016,88471,PSB,COLIGACAO:210000002445,SANTA ROSA,18,0,18,1327,1345,PSB,0.03004445238680278
2016,88471,PSC,COLIGACAO:210000002422,SANTA ROSA,8,0,8,634,642,PSC,0.014340920767529653
2016,88471,PSD,COLIGACAO:210000002358,SANTA ROSA,9,0,9,100,109,PSD,0.002434829226885876
2016,88471,PSDB,COLIGACAO:210000002358,SANTA ROSA,285,0,285,1008,1293,PSDB,0.028882882480398508
2016,88471,PT,COLIGACAO:210000000822,SANTA ROSA,615,0,615,6454,7069,PT,0.15790649362253445
2016,88471,PTB,COLIGACAO:210000002422,SANTA ROSA,54,0,54,2243,2297,PTB,0.05131011682712713
2016,88471,PV,COLIGACAO:210000000822,SANTA ROSA,2,0,2,65,67,PV,0.0014966381486362723
2016,88471,SD,COLIGACAO:210000002445,SANTA ROSA,7,0,7,634,641,SD,0.014318582884714187
2016,88480,PDT,COLIGACAO:210000000283,UNISTALDA,11,0,11,132,143,PDT,0.061452513966480445
2016,88480,PMDB,PARTIDO:PMDB,UNISTALDA,50,0,50,863,913,PMDB,0.39235066609368285
2016,88480,PP,COLIGACAO:210000000253,UNISTALDA,43,0,43,991,1034,PP,0.4443489471422432
2016,88480,PSD,COLIGACAO:210000000283,UNISTALDA,7,0,7,48,55,PSD,0.023635582294800173
2016,88480,PT,COLIGACAO:210000000253,UNISTALDA,2,0,2,180,182,PT,0.0782122905027933
2016,88498,PC do B,COLIGACAO:210000000293,SANTA VITÓRIA DO PALMAR,1,0,1,50,51,PC DO B,0.002798968223478404
2016,88498,PDT,PARTIDO:PDT,SANTA VITÓRIA DO PALMAR,79,0,79,1603,1682,PDT,0.09231106964491521
2016,88498,PMDB,PARTIDO:PMDB,SANTA VITÓRIA DO PALMAR,359,0,359,3179,3538,PMDB,0.19417156028758026
2016,88498,PP,COLIGACAO:210000000159,SANTA VITÓRIA DO PALMAR,40,0,40,420,460,PP,0.02524559574117776
2016,88498,PROS,COLIGACAO:210000000293,SANTA VITÓRIA DO PALMAR,8,0,8,334,342,PROS,0.018769551616266946
2016,88498,PSB,COLIGACAO:210000001562,SANTA VITÓRIA DO PALMAR,182,0,182,1578,1760,PSB,0.09659184457494101
2016,88498,PSDB,COLIGACAO:210000001562,SANTA VITÓRIA DO PALMAR,59,0,59,2519,2578,PSDB,0.14148509961033973
2016,88498,PT,COLIGACAO:210000000293,SANTA VITÓRIA DO PALMAR,394,0,394,5589,5983,PT,0.3283573898249273
2016,88498,PTB,COLIGACAO:210000000293,SANTA VITÓRIA DO PALMAR,19,0,19,223,242,PTB,0.013281378629054388
2016,88498,SD,COLIGACAO:210000000159,SANTA VITÓRIA DO PALMAR,16,0,16,1569,1585,SD,0.08698754184731902
2016,88501,DEM,PARTIDO:DEM,TURUÇU,18,0,18,245,263,DEM,0.088107202680067
2016,88501,PDT,PARTIDO:PDT,TURUÇU,5,0,5,575,580,PDT,0.19430485762144054
2016,88501,PMDB,PARTIDO:PMDB,TURUÇU,63,0,63,984,1047,PMDB,0.3507537688442211
2016,88501,PP,PARTIDO:PP,TURUÇU,10,0,10,461,471,PP,0.1577889447236181
2016,88501,PSDB,PARTIDO:PSDB,TURUÇU,16,0,16,503,519,PSDB,0.17386934673366833
2016,88501,PT,PARTIDO:PT,TURUÇU,10,0,10,95,105,PT,0.035175879396984924
2016,88510,PDT,PARTIDO:PDT,SANTIAGO,87,0,87,3355,3442,PDT,0.11615036782074643
2016,88510,PMDB,COLIGACAO:210000001646,SANTIAGO,74,0,74,2688,2762,PMDB,0.09320375244651415
2016,88510,PP,COLIGACAO:210000000180,SANTIAGO,921,0,921,14922,15843,PP,0.5346223931970034
2016,88510,PPS,COLIGACAO:210000002212,SANTIAGO,19,0,19,241,260,PPS,0.008773705878382939
2016,88510,PROS,COLIGACAO:210000002212,SANTIAGO,5,0,5,130,135,PROS,0.004555578052237295
2016,88510,PSD,COLIGACAO:210000002212,SANTIAGO,338,0,338,1184,1522,PSD,0.05135992441114936
2016,88510,PSDB,COLIGACAO:210000001646,SANTIAGO,35,0,35,2324,2359,PSDB,0.07960450833502059
2016,88510,PT,PARTIDO:PT,SANTIAGO,137,0,137,2081,2218,PT,0.0748464601471283
2016,88510,PTB,COLIGACAO:210000000180,SANTIAGO,27,0,27,444,471,PTB,0.015893905648916785
2016,88510,REDE,COLIGACAO:210000002212,SANTIAGO,10,0,10,282,292,REDE,0.009853546601876224
2016,88510,SD,COLIGACAO:210000002212,SANTIAGO,6,0,6,324,330,SD,0.011135857461024499
2016,88528,PDT,COLIGACAO:210000000661,CRISTAL DO SUL,15,0,15,544,559,PDT,0.24517543859649124
2016,88528,PMDB,COLIGACAO:210000000661,CRISTAL DO SUL,30,0,30,654,684,PMDB,0.3
2016,88528,PP,COLIGACAO:210000000364,CRISTAL DO SUL,15,0,15,809,824,PP,0.36140350877192984
2016,88528,PSDB,COLIGACAO:210000000661,CRISTAL DO SUL,0,0,0,0,0,PSDB,0.0
2016,88528,PT,COLIGACAO:210000000364,CRISTAL DO SUL,20,0,20,193,213,PT,0.09342105263157895
2016,88536,DEM,COLIGACAO:210000001243,SANTO ÂNGELO,38,0,38,1568,1606,DEM,0.03536977491961415
2016,88536,PC do B,COLIGACAO:210000001541,SANTO ÂNGELO,10,0,10,620,630,PC DO B,0.013874818305950755
2016,88536,PDT,COLIGACAO:210000001550,SANTO ÂNGELO,960,0,960,14654,15614,PDT,0.34387525877637315
2016,88536,PEN,COLIGACAO:210000001243,SANTO ÂNGELO,12,0,12,0,12,PEN,0.00026428225344668103
2016,88536,PHS,COLIGACAO:210000001243,SANTO ÂNGELO,1,0,1,0,1,PHS,2.2023521120556754e-05
2016,88536,PMDB,COLIGACAO:210000001413,SANTO ÂNGELO,468,0,468,5462,5930,PMDB,0.13059948024490156
2016,88536,PP,COLIGACAO:210000001243,SANTO ÂNGELO,645,0,645,8906,9551,PP,0.21034665022243756
2016,88536,PPS,COLIGACAO:210000001243,SANTO ÂNGELO,28,0,28,559,587,PPS,0.012927806897766816
2016,88536,PR,COLIGACAO:210000001413,SANTO ÂNGELO,38,0,38,1629,1667,PR,0.03671320970796811
2016,88536,PRB,COLIGACAO:210000001243,SANTO ÂNGELO,23,0,23,699,722,PRB,0.015900982249041976
2016,88536,PSB,COLIGACAO:210000001541,SANTO ÂNGELO,6,0,6,209,215,PSB,0.0047350570409197025
2016,88536,PSC,COLIGACAO:210000001243,SANTO ÂNGELO,19,0,19,643,662,PSC,0.014579570981808572
2016,88536,PSD,COLIGACAO:210000001243,SANTO ÂNGELO,26,0,26,1148,1174,PSD,0.02585561379553363
2016,88536,PSDB,COLIGACAO:210000001243,SANTO ÂNGELO,38,0,38,1013,1051,PSDB,0.02314672069770515
2016,88536,PT,PARTIDO:PT,SANTO ÂNGELO,153,0,153,2463,2616,PT,0.05761353125137647
2016,88536,PTB,COLIGACAO:210000001541,SANTO ÂNGELO,55,0,55,1891,1946,PTB,0.042857772100603445
2016,88536,PTC,COLIGACAO:210000001243,SANTO ÂNGELO,0,0,0,0,0,PTC,0.0
2016,88536,PTN,COLIGACAO:210000001243,SANTO ÂNGELO,9,0,9,0,9,PTN,0.00019821169008501079
2016,88536,PV,COLIGACAO:210000001243,SANTO ÂNGELO,10,0,10,704,714,PV,0.01572479408007752
2016,88536,REDE,COLIGACAO:210000001541,SANTO ÂNGELO,14,0,14,465,479,REDE,0.010549266616746685
2016,88536,SD,COLIGACAO:210000001550,SANTO ÂNGELO,16,0,16,204,220,SD,0.004845174646522486
2016,88544,DEM,COLIGACAO:210000000594,MUITOS CAPÕES,50,0,50,865,915,DEM,0.4216589861751152
2016,88544,PDT,COLIGACAO:210000001475,MUITOS CAPÕES,4,0,4,64,68,PDT,0.03133640552995392
2016,88544,PMDB,COLIGACAO:210000000594,MUITOS CAPÕES,2,0,2,24,26,PMDB,0.011981566820276499
2016,88544,PP,COLIGACAO:210000001475,MUITOS CAPÕES,27,0,27,1134,1161,PP,0.5350230414746544
2016,88552,DEM,COLIGACAO:210000002501,SANTO ANTÔNIO DA PATRULHA,14,0,14,322,336,DEM,0.013134748446112348
2016,88552,PDT,COLIGACAO:210000002389,SANTO ANTÔNIO DA PATRULHA,76,0,76,1035,1111,PDT,0.0434306712012822
2016,88552,PMDB,COLIGACAO:210000000595,SANTO ANTÔNIO DA PATRULHA,592,0,592,5812,6404,PMDB,0.2503420507407842
2016,88552,PP,COLIGACAO:210000002389,SANTO ANTÔNIO DA PATRULHA,155,0,155,6319,6474,PP,0.2530784566670576
2016,88552,PRB,COLIGACAO:210000000595,SANTO ANTÔNIO DA PATRULHA,19,0,19,177,196,PRB,0.007661936593565537
2016,88552,PSB,COLIGACAO:210000002389,SANTO ANTÔNIO DA PATRULHA,12,0,12,743,755,PSB,0.029514092490520307
2016,88552,PSC,COLIGACAO:210000000595,SANTO ANTÔNIO DA PATRULHA,5,0,5,278,283,PSC,0.011062898244791055
2016,88552,PSD,COLIGACAO:210000000595,SANTO ANTÔNIO DA PATRULHA,13,0,13,756,769,PSD,0.03006137367577499
2016,88552,PT,COLIGACAO:210000001181,SANTO ANTÔNIO DA PATRULHA,27,0,27,601,628,PT,0.0245494703099957
2016,88552,PTB,COLIGACAO:210000001181,SANTO ANTÔNIO DA PATRULHA,468,0,468,4901,5369,PTB,0.20988233454517025
2016,88552,PV,COLIGACAO:210000002389,SANTO ANTÔNIO DA PATRULHA,1,0,1,79,80,PV,0.003127321058598178
2016,88552,SD,COLIGACAO:210000002501,SANTO ANTÔNIO DA PATRULHA,121,0,121,3055,3176,SD,0.12415464602634768
2016,88560,PC do B,COLIGACAO:210000001636,NOVA RAMADA,2,0,2,162,164,PC DO B,0.08622502628811778
2016,88560,PDT,COLIGACAO:210000001636,NOVA RAMADA,14,0,14,428,442,PDT,0.2323869610935857
2016,88560,PMDB,COLIGACAO:210000002375,NOVA RAMADA,19,0,19,424,443,PMDB,0.23291272344900105
2016,88560,PP,COLIGACAO:210000002375,NOVA RAMADA,17,0,17,305,322,PP,0.16929547844374343
2016,88560,PT,COLIGACAO:210000001636,NOVA RAMADA,2,0,2,363,365,PT,0.19190325972660358
2016,88560,PTB,COLIGACAO:210000001636,NOVA RAMADA,4,0,4,162,166,PTB,0.08727655099894847
2016,88579,PDT,COLIGACAO:210000002748,SANTO ANTÔNIO DAS MISSÕES,79,0,79,1631,1710,PDT,0.2320531958203284
2016,88579,PP,PARTIDO:PP,SANTO ANTÔNIO DAS MISSÕES,169,0,169,3315,3484,PP,0.4727914235310083
2016,88579,PSB,COLIGACAO:210000002744,SANTO ANTÔNIO DAS MISSÕES,78,0,78,1309,1387,PSB,0.1882209254987108
2016,88579,PSDB,COLIGACAO:210000002748,SANTO ANTÔNIO DAS MISSÕES,4,0,4,71,75,PSDB,0.010177771746505632
2016,88579,PT,COLIGACAO:210000002744,SANTO ANTÔNIO DAS MISSÕES,19,0,19,694,713,PT,0.09675668340344687
2016,88587,PMDB,PARTIDO:PMDB,JARI,52,0,52,1123,1175,PMDB,0.4410660660660661
2016,88587,PP,PARTIDO:PP,JARI,60,0,60,1044,1104,PP,0.4144144144144144
2016,88587,PSB,PARTIDO:PSB,JARI,13,0,13,372,385,PSB,0.14451951951951952
2016,88595,DEM,COLIGACAO:210000001177,SANTO AUGUSTO,27,0,27,1576,1603,DEM,0.17065900138400936
2016,88595,PDT,COLIGACAO:210000001628,SANTO AUGUSTO,232,0,232,2982,3214,PDT,0.34216970084105186
2016,88595,PMDB,COLIGACAO:210000001177,SANTO AUGUSTO,183,0,183,1456,1639,PMDB,0.17449164271265835
2016,88595,PP,COLIGACAO:210000001177,SANTO AUGUSTO,45,0,45,1569,1614,PP,0.17183008623442989
2016,88595,PPS,COLIGACAO:210000001177,SANTO AUGUSTO,1,0,1,401,402,PPS,0.04279782816991377
2016,88595,PSB,COLIGACAO:210000001177,SANTO AUGUSTO,6,0,6,114,120,PSB,0.012775471095496647
2016,88595,PSDB,COLIGACAO:210000001177,SANTO AUGUSTO,7,0,7,218,225,PSDB,0.023954008304056213
2016,88595,PT,COLIGACAO:210000001628,SANTO AUGUSTO,20,0,20,555,575,PT,0.061215798999254764
2016,88595,PTB,COLIGACAO:210000001177,SANTO AUGUSTO,1,0,1,0,1,PTB,0.00010646225912913872
2016,88609,PDT,COLIGACAO:210000002164,UBIRETAMA,21,0,21,335,356,PDT,0.204951065054692
2016,88609,PMDB,PARTIDO:PMDB,UBIRETAMA,23,0,23,348,371,PMDB,0.2135866436384571
2016,88609,PP,PARTIDO:PP,UBIRETAMA,17,0,17,389,406,PP,0.2337363270005757
2016,88609,PT,COLIGACAO:210000002164,UBIRETAMA,3,0,3,126,129,PT,0.07426597582037997
2016,88609,PTB,COLIGACAO:210000002164,UBIRETAMA,8,0,8,467,475,PTB,0.2734599884858952
2016,88617,PDT,COLIGACAO:210000001296,SANTO CRISTO,38,0,38,1435,1473,PDT,0.1370232558139535
2016,88617,PMDB,COLIGACAO:210000001296,SANTO CRISTO,270,0,270,4128,4398,PMDB,0.40911627906976744
2016,88617,PP,COLIGACAO:210000001296,SANTO CRISTO,51,0,51,371,422,PP,0.03925581395348837
2016,88617,PPS,COLIGACAO:210000000341,SANTO CRISTO,6,0,6,23,29,PPS,0.002697674418604651
2016,88617,PT,COLIGACAO:210000000341,SANTO CRISTO,207,0,207,3684,3891,PT,0.361953488372093
2016,88617,PTB,COLIGACAO:210000001296,SANTO CRISTO,9,0,9,528,537,PTB,0.04995348837209302
2016,88625,PDT,COLIGACAO:210000002800,BARRA DO QUARAÍ,8,0,8,258,266,PDT,0.11333617383894333
2016,88625,PP,COLIGACAO:210000002800,BARRA DO QUARAÍ,9,0,9,147,156,PP,0.06646783127396677
2016,88625,PSB,COLIGACAO:210000002794,BARRA DO QUARAÍ,29,0,29,307,336,PSB,0.14316148274392843
2016,88625,PSC,PARTIDO:PSC,BARRA DO QUARAÍ,39,0,39,144,183,PSC,0.07797187899446101
2016,88625,PT,COLIGACAO:210000002800,BARRA DO QUARAÍ,11,0,11,727,738,PT,0.3144439710268428
2016,88625,PTB,COLIGACAO:210000002794,BARRA DO QUARAÍ,8,0,8,660,668,PTB,0.2846186621218577
2016,88633,PDT,COLIGACAO:210000001384,SÃO BORJA,689,0,689,7504,8193,PDT,0.2239075182421907
2016,88633,PEN,COLIGACAO:210000002377,SÃO BORJA,6,0,6,348,354,PEN,0.009674510125440683
2016,88633,PMDB,COLIGACAO:210000001384,SÃO BORJA,39,0,39,1560,1599,PMDB,0.0436992703123719
2016,88633,PP,COLIGACAO:210000000317,SÃO BORJA,945,0,945,12282,13227,PP,0.361482331720915
2016,88633,PR,PARTIDO:PR,SÃO BORJA,15,0,15,389,404,PR,0.011040966357847558
2016,88633,PRB,COLIGACAO:210000002344,SÃO BORJA,22,0,22,241,263,PRB,0.0071875597824601675
2016,88633,PSB,COLIGACAO:210000002344,SÃO BORJA,47,0,47,2364,2411,PSB,0.06589051952665956
2016,88633,PSC,COLIGACAO:210000002344,SÃO BORJA,30,0,30,1026,1056,PSC,0.02885955562843322
2016,88633,PSD,COLIGACAO:210000001384,SÃO BORJA,7,0,7,415,422,PSD,0.011532890601514034
2016,88633,PSDB,COLIGACAO:210000000317,SÃO BORJA,25,0,25,1368,1393,PSDB,0.038069470634855565
2016,88633,PT,COLIGACAO:210000002377,SÃO BORJA,61,0,61,2536,2597,PT,0.07097373671121314
2016,88633,PTB,PARTIDO:PTB,SÃO BORJA,102,0,102,3782,3884,PTB,0.10614632013336613
2016,88633,REDE,COLIGACAO:210000002377,SÃO BORJA,10,0,10,370,380,REDE,0.010385067366292258
2016,88633,SD,COLIGACAO:210000002377,SÃO BORJA,18,0,18,390,408,SD,0.011150282856440109
2016,88641,PDT,COLIGACAO:210000001091,CERRITO,23,0,23,618,641,PDT,0.1370243693886276
2016,88641,PMDB,COLIGACAO:210000000738,CERRITO,58,0,58,1628,1686,PMDB,0.36041043180846516
2016,88641,PP,COLIGACAO:210000001091,CERRITO,77,0,77,751,828,PP,0.17699871740059855
2016,88641,PSB,COLIGACAO:210000000738,CERRITO,2,0,2,218,220,PSB,0.0470286447199658
2016,88641,PSDB,PARTIDO:PSDB,CERRITO,13,0,13,636,649,PSDB,0.1387345019238991
2016,88641,PT,COLIGACAO:210000000738,CERRITO,4,0,4,98,102,PT,0.021804189824711415
2016,88641,PTB,COLIGACAO:210000001091,CERRITO,11,0,11,541,552,PTB,0.11799914493373237
2016,88650,PDT,COLIGACAO:210000001275,SÃO FRANCISCO DE ASSIS,221,0,221,3855,4076,PDT,0.3120980091883614
2016,88650,PMDB,COLIGACAO:210000001275,SÃO FRANCISCO DE ASSIS,49,0,49,1514,1563,PMDB,0.11967840735068913
2016,88650,PP,COLIGACAO:210000001439,SÃO FRANCISCO DE ASSIS,279,0,279,5258,5537,PP,0.42396630934150076
2016,88650,PR,COLIGACAO:210000001439,SÃO FRANCISCO DE ASSIS,2,0,2,124,126,PR,0.009647779479326187
2016,88650,PROS,COLIGACAO:210000001287,SÃO FRANCISCO DE ASSIS,12,0,12,373,385,PROS,0.029479326186830017
2016,88650,PSD,COLIGACAO:210000001287,SÃO FRANCISCO DE ASSIS,2,0,2,20,22,PSD,0.0016845329249617152
2016,88650,PSDB,COLIGACAO:210000001439,SÃO FRANCISCO DE ASSIS,13,0,13,343,356,PSDB,0.027258805513016845
2016,88650,PT,PARTIDO:PT,SÃO FRANCISCO DE ASSIS,25,0,25,436,461,PT,0.03529862174578867
2016,88650,PTB,COLIGACAO:210000001275,SÃO FRANCISCO DE ASSIS,19,0,19,515,534,PTB,0.040888208269525265
2016,88668,DEM,COLIGACAO:210000000528,VALE VERDE,5,0,5,68,73,DEM,0.026344280043305666
2016,88668,PDT,COLIGACAO:210000000620,VALE VERDE,12,0,12,303,315,PDT,0.11367737278960664
2016,88668,PMDB,COLIGACAO:210000000528,VALE VERDE,43,0,43,1098,1141,PMDB,0.4117647058823529
2016,88668,PP,COLIGACAO:210000002397,VALE VERDE,13,0,13,283,296,PP,0.1068206423673764
2016,88668,PRB,COLIGACAO:210000000620,VALE VERDE,1,0,1,121,122,PRB,0.04402742692168892
2016,88668,PSB,COLIGACAO:210000002397,VALE VERDE,41,0,41,349,390,PSB,0.14074341392998918
2016,88668,PSDB,COLIGACAO:210000002397,VALE VERDE,1,0,1,64,65,PSDB,0.023457235654998194
2016,88668,PT,COLIGACAO:210000002397,VALE VERDE,7,0,7,235,242,PT,0.08733309274630098
2016,88668,PTB,PARTIDO:PTB,VALE VERDE,6,0,6,121,127,PTB,0.04583182966438109
2016,88676,PDT,COLIGACAO:210000002337,SÃO FRANCISCO DE PAULA,44,0,44,1377,1421,PDT,0.10748052340972696
2016,88676,PMDB,COLIGACAO:210000002337,SÃO FRANCISCO DE PAULA,40,0,40,1489,1529,PMDB,0.11564934573784132
2016,88676,PP,COLIGACAO:210000002340,SÃO FRANCISCO DE PAULA,200,0,200,1698,1898,PP,0.14355948869223206
2016,88676,PPS,COLIGACAO:210000002338,SÃO FRANCISCO DE PAULA,6,0,6,372,378,PPS,0.02859087814840027
2016,88676,PR,COLIGACAO:210000002363,SÃO FRANCISCO DE PAULA,6,0,6,0,6,PR,0.0004538234626730202
2016,88676,PRB,COLIGACAO:210000002338,SÃO FRANCISCO DE PAULA,11,0,11,119,130,PRB,0.00983284169124877
2016,88676,PSB,COLIGACAO:210000002338,SÃO FRANCISCO DE PAULA,18,0,18,1006,1024,PSB,0.07745253762952878
2016,88676,PSC,COLIGACAO:210000002403,SÃO FRANCISCO DE PAULA,8,0,8,397,405,PSC,0.03063308373042886
2016,88676,PSD,COLIGACAO:210000002340,SÃO FRANCISCO DE PAULA,20,0,20,641,661,PSD,0.049996218137811056
2016,88676,PSDB,COLIGACAO:210000002403,SÃO FRANCISCO DE PAULA,15,0,15,284,299,PSDB,0.02261553588987217
2016,88676,PT,COLIGACAO:210000002363,SÃO FRANCISCO DE PAULA,291,0,291,1995,2286,PT,0.1729067392784207
2016,88676,PTB,COLIGACAO:210000002403,SÃO FRANCISCO DE PAULA,155,0,155,2359,2514,PTB,0.19015203085999546
2016,88676,REDE,COLIGACAO:210000002403,SÃO FRANCISCO DE PAULA,10,0,10,660,670,REDE,0.05067695333182059
2016,88684,PDT,COLIGACAO:210000001665,NOVO CABRAIS,9,0,9,274,283,PDT,0.08707692307692308
2016,88684,PMDB,COLIGACAO:210000001665,NOVO CABRAIS,59,0,59,1064,1123,PMDB,0.3455384615384615
2016,88684,PP,PARTIDO:PP,NOVO CABRAIS,36,0,36,671,707,PP,0.21753846153846154
2016,88684,PSB,COLIGACAO:210000001665,NOVO CABRAIS,2,0,2,184,186,PSB,0.05723076923076923
2016,88684,PSDB,COLIGACAO:210000001319,NOVO CABRAIS,2,0,2,151,153,PSDB,0.04707692307692308
2016,88684,PT,COLIGACAO:210000001319,NOVO CABRAIS,48,0,48,750,798,PT,0.24553846153846154
2016,88692,DEM,COLIGACAO:210000001025,SÃO GABRIEL,40,0,40,532,572,DEM,0.01590125653285889
2016,88692,PC do B,COLIGACAO:210000000586,SÃO GABRIEL,5,0,5,748,753,PC DO B,0.020932947848326475
2016,88692,PDT,COLIGACAO:210000000726,SÃO GABRIEL,576,0,576,6225,6801,PDT,0.18906371622372956
2016,88692,PEN,COLIGACAO:210000001025,SÃO GABRIEL,2,0,2,51,53,PEN,0.0014733681752474147
2016,88692,PMDB,COLIGACAO:210000001435,SÃO GABRIEL,31,0,31,679,710,PMDB,0.019737573668408764
2016,88692,PP,COLIGACAO:210000001025,SÃO GABRIEL,464,0,464,4002,4466,PP,0.12415211831424441
2016,88692,PPS,COLIGACAO:210000001025,SÃO GABRIEL,38,0,38,1267,1305,PPS,0.03627821639052597
2016,88692,PR,COLIGACAO:210000000726,SÃO GABRIEL,62,0,62,3324,3386,PR,0.09412876681863672
2016,88692,PRB,COLIGACAO:210000000619,SÃO GABRIEL,21,0,21,370,391,PRB,0.010869565217391304
2016,88692,PROS,COLIGACAO:210000001025,SÃO GABRIEL,4,0,4,407,411,PROS,0.011425553208050707
2016,88692,PSB,COLIGACAO:210000001025,SÃO GABRIEL,39,0,39,2766,2805,PSB,0.07797731568998109
2016,88692,PSC,COLIGACAO:210000001435,SÃO GABRIEL,19,0,19,767,786,PSC,0.02185032803291449
2016,88692,PSD,COLIGACAO:210000001435,SÃO GABRIEL,15,0,15,1067,1082,PSD,0.030078950294673636
2016,88692,PSDB,COLIGACAO:210000000726,SÃO GABRIEL,63,0,63,3565,3628,PSDB,0.10085622150561548
2016,88692,PT,COLIGACAO:210000000586,SÃO GABRIEL,176,0,176,4167,4343,PT,0.12073279217168909
2016,88692,PT do B,COLIGACAO:210000000586,SÃO GABRIEL,7,0,7,62,69,PT DO B,0.0019181585677749361
2016,88692,PTB,COLIGACAO:210000000619,SÃO GABRIEL,39,0,39,1776,1815,PTB,0.05045591015234071
2016,88692,PV,COLIGACAO:210000001435,SÃO GABRIEL,11,0,11,516,527,PV,0.014650283553875236
2016,88692,SD,COLIGACAO:210000000619,SÃO GABRIEL,22,0,22,2047,2069,SD,0.05751695763371511
2016,88706,PDT,COLIGACAO:210000000831,SETE DE SETEMBRO,11,0,11,415,426,PDT,0.26296296296296295
2016,88706,PMDB,COLIGACAO:210000000327,SETE DE SETEMBRO,15,0,15,422,437,PMDB,0.2697530864197531
2016,88706,PP,COLIGACAO:210000000327,SETE DE SETEMBRO,43,0,43,272,315,PP,0.19444444444444445
