ano,receita_2024,probabilidade_media_municipal,probabilidade_mediana_municipal
2024,3211.510367298351,0.3042961868551356,0.3035424210458974
2024,3360.1500286499468,0.3129870438131745,0.3139651282651931
2024,3515.6692408669755,0.3218777825489861,0.3246906255072604
2024,3678.386413044842,0.33096400448190166,0.3357140972741844
2024,3848.634691338654,0.34024065521763003,0.34702932139996584
2024,4026.7626410447047,0.34970202566186354,0.3586286202534326
2024,4213.134960250894,0.3593417578672039,0.3705028234326196
2024,4408.133226517454,0.3691528557336064,0.3826412434926836
2024,4612.156678116473,0.37912770061962253,0.3950316661377567
2024,4825.62303142999,0.3892580718549613,0.4076603561467545
2024,5048.969336179922,0.39953517207547584,0.42051208009354707
2024,5282.65287024109,0.40994965723122434,0.43357014666476085
2024,5527.152075869127,0.42049167104817875,0.446816465077317
2024,5782.967539260286,0.4311508836562418,0.4602316217586361
2024,6050.623015448586,0.44191653403200215,0.47379497508307183
2024,6330.666500638704,0.4527774758458121,0.48748476756868253
2024,6623.671354170098,0.46372222625076226,0.5012782545404685
2024,6930.237472409449,0.4747390171073353,0.5151518478726373
2024,7250.9925169748585,0.48581584810311373,0.5290812730469135
2024,7586.593199806453,0.4969405412027781,0.5430417374200579
2024,7937.726627714446,0.5081007958504365,0.5570081072947286
2024,8305.111709157462,0.5192842443443566,0.5709550911453959
2024,8689.500626131376,0.5304785068134575,0.5848574261751125
2024,9091.680374182186,0.5416712452450989,0.5986900652769496
2024,9512.47437369594,0.5528502160441493,0.6124283614503103
2024,9952.744155764656,0.5640033206430357,0.626048246778433
2024,10413.391126079874,0.5751186537302679,0.6395264032072131
2024,10895.358410465238,0.5861845487193057,0.6528404225718395
2024,11399.632785826545,0.5971896201389985,0.6659689535886275
2024,11927.24670047293,0.6081228026893832,0.6788918338543467
2024,12479.280387945231,0.6189733867706019,0.6915902052618874
2024,13056.864078679575,0.6297310503563233,0.7040466116358023
2024,13661.180314034378,0.6403858871445912,0.716245077799943
2024,14293.466367418436,0.650928430976951,0.7281711696982416
2024,14955.016777476985,0.6613496765696504,0.7398120355855986
2024,15647.185998522225,0.6716410966475977,0.7511564286771399
2024,16371.39117363496,0.6817946556117416,0.762194711980908
2024,17129.115036114843,0.6918028199030912,0.7729188463335691
2024,17921.908945219515,0.7016585652515542,0.7833223629054515
2024,18751.3960624081,0.7113553810151826,0.7934003216369216
2024,19619.274674592238,0.7208872718256958,0.8031492572117161
2024,20527.321671198515,0.7302487567598953,0.812567114265313
2024,21477.396182161094,0.7394348662546192,0.8216531735703835
2024,22471.443384292983,0.7484411369762157,0.8304079709409117
2024,23511.498483829397,0.7572636048451583,0.8388332105567132
2024,24599.69088329679,0.7658987964034938,0.8469316743366672
2024,25738.248541238638,0.7743437186984128,0.8547071288881279
2024,26929.502533724193,0.7825958478403141,0.8621642314379001
2024,28175.891826979638,0.7906531163792014,0.8693084360128989
2024,29479.968270912905,0.7985138996298353,0.8761459009917889
2024,30844.401823755677,0.8061770010642939,0.8826833989976249
2024,32271.986018519594,0.8136416368808586,0.8889282299502524
2024,33765.64368245898,0.8209074198505859,0.8948881379497379
2024,35328.432921249834,0.8279743425375512,0.900571232521429
2024,36963.5533801368,0.8348427599853913,0.9059859146217552
2024,38674.35279486737,0.8415133719611239,0.9111408076832814
2024,40464.33384582592,0.8479872048468844,0.9160446938688976
2024,42337.161329400544,0.8542655932707132,0.9207064556089838
2024,44296.66966126493,0.8603501615683825,0.9251350224120449
2024,46346.87072693761,0.8662428051689632,0.9293393228684611
